acurracy	val_accuracy	loss	val_loss	f1	val_f1
0.6610339283943176	0.8109567761421204	0.8721318244934082	0.6143117547035217	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.8290123343467712	0.8685185313224792	0.48587676882743835	0.4447474479675293	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.874691367149353	0.8882716298103333	0.36609795689582825	0.3483848571777344	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.895756185054779	0.9016975164413452	0.3127208948135376	0.30764445662498474	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9089120626449585	0.907870352268219	0.27654173970222473	0.27162355184555054	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9157792925834656	0.9169753193855286	0.2518863379955292	0.23806917667388916	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.924691379070282	0.9263888597488403	0.22833140194416046	0.21636176109313965	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9255401492118835	0.9322530627250671	0.22147081792354584	0.20387814939022064	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9296296238899231	0.9376543164253235	0.2114245593547821	0.19245587289333344	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9312114119529724	0.9412037134170532	0.2078615128993988	0.18600958585739136	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9365354776382446	0.9430555701255798	0.19794997572898865	0.18015272915363312	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9369598627090454	0.9455246925354004	0.19260358810424805	0.17030015587806702	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.937808632850647	0.9444444179534912	0.19028408825397491	0.1728087067604065	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9422067999839783	0.9478394985198975	0.18287424743175507	0.1598544865846634	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9403935074806213	0.9492284059524536	0.1845715492963791	0.15926648676395416	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9441357851028442	0.9459876418113708	0.17783978581428528	0.1570420116186142	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.941936731338501	0.9506173133850098	0.1771116405725479	0.15022319555282593	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9457175731658936	0.94706791639328	0.16670368611812592	0.15365658700466156	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.940432071685791	0.9524691104888916	0.17279960215091705	0.1436994969844818	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
0.9443287253379822	0.9492284059524536	0.17052896320819855	0.14804582297801971	[0.6300382018089294, 0.8242435455322266, 0.8726412057876587, 0.8938931226730347, 0.9078694581985474, 0.9148764610290527, 0.9243073463439941, 0.9245544672012329, 0.929449737071991, 0.9307629466056824, 0.93571937084198, 0.9364088773727417, 0.9371539950370789, 0.9417467713356018, 0.9396545886993408, 0.9428846836090088, 0.9424670338630676, 0.9453038573265076, 0.9407690167427063, 0.9441677331924438]	[0.7854052782058716, 0.8640261292457581, 0.8930830359458923, 0.9046489000320435, 0.9124199748039246, 0.9186187386512756, 0.926445722579956, 0.9318314790725708, 0.9361060261726379, 0.9381206631660461, 0.9418739080429077, 0.9444686770439148, 0.9429500102996826, 0.9482559561729431, 0.9490041732788086, 0.9461413025856018, 0.9514765739440918, 0.9472547769546509, 0.9530971646308899, 0.9498489499092102]
