acurracy	val_accuracy	loss	val_loss	f1	val_f1
0.6883873343467712	0.6932098865509033	0.914993166923523	0.8003019094467163	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.853935182094574	0.7790123224258423	0.5425149202346802	0.625557005405426	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.8844907283782959	0.822993814945221	0.4181287884712219	0.5204257369041443	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.903317928314209	0.8574073910713196	0.3467690646648407	0.44447144865989685	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9114969372749329	0.8804012537002563	0.3064802289009094	0.3930446207523346	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9220678806304932	0.8908950686454773	0.2774108648300171	0.3678169548511505	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9257715940475464	0.9006173014640808	0.2563543915748596	0.3381134867668152	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9321759343147278	0.907870352268219	0.23495890200138092	0.31669461727142334	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9329475164413452	0.9106481671333313	0.2260894626379013	0.29808318614959717	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
0.9365741014480591	0.9168210029602051	0.21347907185554504	0.2842745780944824	[0.44168204069137573, 0.8141101002693176, 0.8694897294044495, 0.8952547907829285, 0.9078378081321716, 0.9175289273262024, 0.9235040545463562, 0.9297242760658264, 0.9313037991523743, 0.9350982904434204, 0.935897946357727, 0.9403938055038452, 0.9414275884628296, 0.9435704350471497, 0.9463800191879272, 0.9458001852035522, 0.9486954212188721, 0.9480970501899719, 0.9478268623352051, 0.94782555103302]	[0.5465112924575806, 0.7125885486602783, 0.8053497076034546, 0.8499050140380859, 0.8743468523025513, 0.8852119445800781, 0.8952515125274658, 0.904136598110199, 0.9079924821853638, 0.9149146676063538, 0.9166718125343323, 0.9177979826927185, 0.9181824326515198, 0.9221669435501099, 0.9200600981712341, 0.924956202507019, 0.9226500391960144, 0.9276692867279053, 0.9233769774436951, 0.9237872362136841]
